date,stock_id,stock_name,disposition_cnt,condition,measure,period_start,period_end
2026-05-28,3191,雲嘉南,4,因連續3個營業日達本中心作業要點第四條第一項第一款,雲嘉南科技股份有限公司股票(代號：3191)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自115年5月29日起10個營業日(115年5月29日至115年6月11日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2026-05-29,2026-06-11
2005-08-16,3202,樺晟,1,連續5個營業日,因最近連續五個營業日經本中心公布注意交易資訊，爰自94年8月17日起五個營業日（94年8月17日至8月23日，如遇休市則順延執行）改以人工管制之撮合終端機執行撮合作業（約每五分鐘撮合一次），各證券商於前開期間對於投資人每日委託買賣該有價證券數量單筆達一百交易單位或多筆累積達三百交易單位以上時，應就其當日已委託之買賣，向該投資人收取至少六成以上之買進價金或賣出證券；至於當日達上開數量後之委託亦應於委辦時向其收取至少六成以上之買進價金或賣出證券。,2005-08-17,2005-08-23
2020-03-19,3202,樺晟,12,因連續3個營業日達本中心作業要點第四條第一項第一款,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年03月20日起10個營業日(109年03月20日至109年04月06日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。,2020-03-20,2020-04-06
2020-03-24,3202,樺晟,2,因連續3個營業日達本中心作業要點第四條第一項第一款,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年03月25日起10個營業日(109年03月25日至109年04月09日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。,2020-03-25,2020-04-09
2020-04-01,3202,樺晟,5,因連續3個營業日達本中心作業要點第四條第一項第一款,最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自109年04月06日起10個營業日(109年04月06日至109年04月17日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每20分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。信用交易部分，則收足融資自備款或融券保證金。但信用交易了結及違約專戶委託買賣該有價證券時，不在此限。,2020-04-06,2020-04-17
2024-11-21,3202,樺晟,3,因連續3個營業日達本中心作業要點第四條第一項第一款,樺晟電子股份有限公司股票(代號：3202)因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自113年11月22日起10個營業日(113年11月22日至113年12月05日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每10分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。暫停融資券交易，但信用交易了結或違約專戶委託買賣該有價證券時，不在此限。,2024-11-22,2024-12-05
2024-11-26,3202,樺晟,4,因連續3個營業日達本中心作業要點第四條第一項第一款,樺晟電子股份有限公司股票(代號：3202)最近30個營業日內曾發布處置，又因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自113年11月27日起10個營業日(113年11月27日至113年12月10日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行)改以人工管制之撮合終端機執行撮合作業(約每25分鐘撮合一次)，另依本中心業務規則第12條規定：各證券商於投資人每日委託買賣該有價證券，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。暫停融資券交易，但信用交易了結或違約專戶委託買賣該有價證券時，不在此限。,2024-11-27,2024-12-10
2007-07-09,3205,天騵,1,連續5個營業日,因最近連續5個營業日，經本中心發布公布交易資訊，爰自96年07月10日起5個營業日內(96年07月10日至96年07月16日，如遇休市則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於前開期間對於投資人每日委託買賣該有價證券數量單筆達100交易單位或多筆累積達300交易單位以上時，應就其當日已委託之買賣，向該投資人收取至少6成以上之買進價金或賣出證券；至於當日達上開數量後之委託亦應於委辦時向其收取至少6成以上之買進價金或賣出證券。,2007-07-10,2007-07-16
2007-10-05,3205,天騵,2,連續5個營業日,因最近連續5個營業日，經本中心發布公布交易資訊，爰自96年10月08日起5個營業日內(96年10月08日至96年10月15日，如遇休市則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於前開期間對於投資人每日委託買賣該有價證券數量單筆達100交易單位或多筆累積達300交易單位以上時，應就其當日已委託之買賣，向該投資人收取至少6成以上之買進價金或賣出證券；至於當日達上開數量後之委託亦應於委辦時向其收取至少6成以上之買進價金或賣出證券。,2007-10-08,2007-10-15
2008-02-21,3205,天騵,1,連續5個營業日,因最近連續5個營業日，經本中心發布公布交易資訊，爰自97年02月22日起5個營業日內(97年02月22日至97年02月29日，如遇休市則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於前開期間對於投資人每日委託買賣該有價證券數量單筆達100交易單位或多筆累積達300交易單位以上時，應就其當日已委託之買賣，向該投資人收取至少6成以上之買進價金或賣出證券；至於當日達上開數量後之委託亦應於委辦時向其收取至少6成以上之買進價金或賣出證券。,2008-02-22,2008-02-29
2013-02-26,3205,佰研,2,連續5個營業日,因連續5個營業日經本中心公布注意交易資訊，爰自102年02月27日起5 個營業日(102年02月27日至102年03月06日，如遇休市則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於前開期間對於投資人每日委託買賣該有價證券數量單筆達50交易單位或多筆累積達150交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券；至於當日達上開數量後之委託亦應於委辦時向其收取全部之買進價金或賣出證券。但證券商違約專戶委託賣出有價證券時，不在此限。,2013-02-27,2013-03-06
2015-07-07,3205,佰研,4,因連續3個營業日達本中心作業要點第四條第一項第一款,因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自104年07月08日起10個營業日(104年07月08日至104年07月21日，如遇休市則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2015-07-08,2015-07-21
2015-09-15,3205,佰研,4,連續5個營業日,因連續5個營業日經本中心公布注意交易資訊，爰自104年09月16日起10個營業日(104年09月16日至104年09月30日，如遇休市則順延執行)改以人工管制之撮合終端機執行撮合作業(約每5分鐘撮合一次)，各證券商於投資人每日委託買賣該有價證券數量單筆達10交易單位或多筆累積達30交易單位以上時，應就其當日已委託之買賣，向該投資人收取全部之買進價金或賣出證券。但違約專戶委託買賣該有價證券時，不在此限。,2015-09-16,2015-09-30
