futures_id,date,institutional_investors,long_deal_volume,long_deal_amount,short_deal_volume,short_deal_amount,long_open_interest_balance_volume,long_open_interest_balance_amount,short_open_interest_balance_volume,short_open_interest_balance_amount
MTX,2022-04-29,外資,136715,112911313,127006,104864310,7868,6522963,4467,3700576
MTX,2022-04-29,投信,0,0,0,0,359,297629,8,6632
MTX,2022-04-29,自營商,17938,14799757,19137,15806707,11980,9882078,18519,15284284
TX,2022-04-29,外資,79995,264338053,73918,244232406,24763,82107414,30437,100754088
TX,2022-04-29,投信,410,1359762,255,844537,11116,36862879,18895,62659599
TX,2022-04-29,自營商,9230,30510465,10627,35139891,19818,65592785,7095,23437803
MTX,2022-05-03,外資,109023,89978573,115591,95400335,4142,3411186,7309,6017133
MTX,2022-05-03,投信,0,0,2,1647,359,295672,10,8236
MTX,2022-05-03,自營商,15062,12415392,13663,11250669,12672,10391815,17832,14615772
TX,2022-05-03,外資,62665,206864830,66867,220719326,21658,71338104,31534,103698484
TX,2022-05-03,投信,507,1670259,230,757388,11616,38267750,19118,62982339
TX,2022-05-03,自營商,9092,29993910,7493,24708227,20660,67934922,6333,20772406
MTX,2022-05-04,外資,94260,77684455,94602,77968839,4174,3447317,7430,6134023
MTX,2022-05-04,投信,0,0,0,0,359,296516,10,8260
MTX,2022-05-04,自營商,14764,12170025,13910,11466865,12851,10566365,17476,14363739
TX,2022-05-04,外資,53736,177174124,52726,173841370,23681,78223514,32547,107333847
TX,2022-05-04,投信,98,324738,0,0,11708,38680890,19057,62960517
TX,2022-05-04,自營商,9059,29885788,9042,29822177,20701,68258112,6354,20899128
MTX,2022-05-05,外資,106986,88839645,103879,86247873,6524,5442505,6341,5287560
MTX,2022-05-05,投信,3,2503,0,0,359,299496,7,5840
MTX,2022-05-05,自營商,13446,11158433,14560,12093836,12072,10019627,17775,14757973
TX,2022-05-05,外資,61220,203485955,62245,206879465,24616,82129032,34590,115228213
TX,2022-05-05,投信,800,2670170,53,176903,11999,40040663,18601,62071537
TX,2022-05-05,自營商,8668,28849711,8197,27278708,20909,69633721,6100,20259940
MTX,2022-05-06,外資,129441,106021763,137525,112729911,4484,3666771,12733,10410683
MTX,2022-05-06,投信,0,0,2,1636,359,293590,9,7360
MTX,2022-05-06,自營商,18105,14812289,19058,15580358,13386,10901705,19646,15988194
TX,2022-05-06,外資,79767,261315417,79655,261014933,27116,88684645,36891,120472399
TX,2022-05-06,投信,176,579709,926,3028432,11961,39126823,19313,63176686
TX,2022-05-06,自營商,10115,33094349,10483,34293826,21427,69958451,7085,23072079
MTX,2022-05-09,外資,154870,125622266,154674,125474705,5136,4115699,13109,10502530
MTX,2022-05-09,投信,0,0,1,801,359,287685,10,8014
MTX,2022-05-09,自營商,20527,16585187,20599,16630203,13281,10598875,19597,15620484
TX,2022-05-09,外資,88772,287855689,87142,282610163,28651,91820021,36816,117795348
TX,2022-05-09,投信,0,0,1293,4151545,11704,37516002,20349,65226685
TX,2022-05-09,自營商,11625,37544418,11660,37644875,21934,70167551,7631,24350933
MTX,2022-05-10,外資,149753,119334628,151739,120926674,3358,2692781,13241,10615296
MTX,2022-05-10,投信,2,1603,0,0,361,289486,10,8019
MTX,2022-05-10,自營商,23276,18497257,22265,17701408,13474,10746803,18831,15013964
TX,2022-05-10,外資,90396,288142582,95098,303114692,26968,86483936,39854,127608630
TX,2022-05-10,投信,2,6415,856,2728111,11448,36720605,20947,67185037
TX,2022-05-10,自營商,14310,45556396,12727,40503224,22999,73613094,7100,22647332
MTX,2022-05-11,外資,135149,108021767,133293,106530821,4991,3994543,12535,10029331
MTX,2022-05-11,投信,0,0,4,3201,357,285725,10,8004
MTX,2022-05-11,自營商,23863,19050214,24237,19355263,12787,10173509,19175,15252867
TX,2022-05-11,外資,80895,258654378,77166,246667569,28866,92391879,38024,121480604
TX,2022-05-11,投信,0,0,304,973458,11447,36646426,21250,68024830
TX,2022-05-11,自營商,13358,42672773,13431,42926904,21970,70157931,6111,19431980
MTX,2022-05-12,外資,187048,148357254,186806,148182604,1580,1234054,14186,11082597
MTX,2022-05-12,投信,10,7816,8,6241,355,277433,6,4677
MTX,2022-05-12,自營商,22468,17738650,24403,19253372,11129,8636311,21004,16308880
TX,2022-05-12,外資,100817,319621870,99624,315888407,32359,101133922,38998,121595937
TX,2022-05-12,投信,35,109402,1291,4033479,11200,35011200,22259,69576658
TX,2022-05-12,自營商,13959,44080955,15019,47447145,22213,69205281,7026,21809882
MTX,2022-05-13,外資,163119,128028527,153168,120183462,7258,5750208,9881,7827343
MTX,2022-05-13,投信,0,0,0,0,355,281320,6,4743
MTX,2022-05-13,自營商,17674,13852621,16110,12643514,11661,9169582,19812,15599338
TX,2022-05-13,外資,93066,292464579,91938,288860853,34081,107998881,39600,125194837
TX,2022-05-13,投信,766,2427872,29,91577,11410,36167418,21732,68880914
TX,2022-05-13,自營商,11452,36039179,12216,38467633,22361,70616316,7978,25123971
MTX,2022-05-16,外資,116878,93072211,114521,91195595,9331,7426391,9441,7512999
MTX,2022-05-16,投信,16,12707,17,13531,353,280995,5,3971
MTX,2022-05-16,自營商,16174,12858372,16239,12914965,12589,9948646,19385,15333220
TX,2022-05-16,外資,95099,302854381,92081,293278966,34984,111283664,37524,119101095
TX,2022-05-16,投信,18515,58876648,18223,57892247,11463,36457854,21493,68343403
TX,2022-05-16,自營商,16669,53061432,18061,57517584,21929,69543304,9293,29415690
MTX,2022-05-17,外資,101798,81304170,100309,80095934,10174,8173668,8803,7071595
MTX,2022-05-17,投信,313,250767,321,257974,345,276539,5,4007
MTX,2022-05-17,自營商,15875,12678398,15195,12144711,14080,11232982,19228,15356495
TX,2022-05-17,外資,82394,263490463,79761,255036924,36090,115815856,35999,115217432
TX,2022-05-17,投信,13506,43315833,13170,42219827,11507,36889150,21201,67972348
TX,2022-05-17,自營商,16412,52535745,17270,55320220,20448,65386065,8912,28465734
MTX,2022-05-18,外資,98389,79525603,91979,74337052,5800,4697420,967,780832
MTX,2022-05-18,投信,20,16201,17,13824,345,279416,2,1620
MTX,2022-05-18,自營商,23955,19360550,19866,16053269,13339,10744591,10152,8150661
TX,2022-05-18,外資,70363,227499696,64845,209654150,30391,98437231,28690,92651188
TX,2022-05-18,投信,1232,3988538,601,1938175,11713,37945435,20776,67305930
TX,2022-05-18,自營商,16752,54195413,18203,58901853,18986,61308050,6390,20545433
MTX,2022-05-19,外資,116399,92861416,126547,101028716,1606,1277653,7225,5742126
MTX,2022-05-19,投信,0,0,5,3984,341,271283,3,2387
MTX,2022-05-19,自營商,11005,8765471,12846,10218862,12603,9979907,11157,8804976
TX,2022-05-19,外資,72751,232200477,74128,236627753,29756,94668284,29356,93097818
TX,2022-05-19,投信,46,146430,589,1874844,11648,37066266,21254,67634479
TX,2022-05-19,自營商,7666,24423358,8279,26364794,18566,58886079,6608,20863855
MTX,2022-05-20,外資,148458,118525531,140471,112144606,4649,3750813,2237,1801646
MTX,2022-05-20,投信,4,3226,0,0,345,278346,3,2420
MTX,2022-05-20,自營商,12044,9605550,11653,9304503,13641,10948234,11700,9368579
TX,2022-05-20,外資,86567,276806880,81363,260112702,33247,107273732,27654,88898441
TX,2022-05-20,投信,542,1748712,272,872584,11636,37551699,20973,67684066
TX,2022-05-20,自營商,7235,23134584,8640,27668107,18043,58013977,7516,24085230
MTX,2022-05-23,外資,150227,120872474,155206,124898047,3522,2842661,6109,4926683
MTX,2022-05-23,投信,5,4035,0,0,350,282503,3,2421
MTX,2022-05-23,自營商,14751,11859552,14897,11949858,13995,11237120,11912,9539407
TX,2022-05-23,外資,83114,267678262,84664,272706286,32239,104068076,28191,90651955
TX,2022-05-23,投信,285,920841,321,1036276,11527,37216072,20900,67477740
TX,2022-05-23,自營商,10867,35015426,10595,34118545,17897,57560533,7170,22978376
MTX,2022-05-24,外資,122267,98411680,125577,101074198,2015,1604453,7884,6265164
MTX,2022-05-24,投信,0,0,9,7204,341,271538,3,2389
MTX,2022-05-24,自營商,13929,11174703,15938,12761175,13831,10952095,13665,10794056
TX,2022-05-24,外資,69011,222145715,68028,218975960,33493,106658849,28469,90245402
TX,2022-05-24,投信,20,63709,742,2368275,11430,36406836,21525,68561430
TX,2022-05-24,自營商,9875,31670965,10732,34470479,17809,56474294,7962,25189733
MTX,2022-05-25,外資,128447,102648645,124611,99563971,4334,3480188,6105,4892270
MTX,2022-05-25,投信,0,0,5,4022,336,269825,3,2409
MTX,2022-05-25,自營商,18349,14648651,18264,14603776,14048,11189183,13987,11141315
TX,2022-05-25,外資,78395,250812121,78021,249404417,38931,125031963,33532,107065747
TX,2022-05-25,投信,54,173449,206,662062,11225,36056945,21472,68972358
TX,2022-05-25,自營商,15304,48820975,15070,48271628,17884,56983671,7805,24893554
MTX,2022-05-26,外資,144369,115842002,147827,118599302,2562,2043046,7767,6181258
MTX,2022-05-26,投信,0,0,0,0,336,267960,3,2393
MTX,2022-05-26,自營商,11926,9534569,12974,10349183,14129,11177390,15752,12450682
TX,2022-05-26,外資,80708,259044658,81573,261869041,39883,127204368,35355,112107660
TX,2022-05-26,投信,154,491975,465,1483597,11194,35708860,21752,69388880
TX,2022-05-26,自營商,7828,25071471,8147,26108505,17861,56493352,7942,25151436
MTX,2022-05-27,外資,109345,88090007,94802,76376778,10526,8541072,1128,909177
MTX,2022-05-27,投信,1,812,4,3238,332,269401,2,1623
MTX,2022-05-27,自營商,13331,10699204,12516,10095191,14870,11942324,15254,12287565
TX,2022-05-27,外資,64334,207534155,59635,192429074,43761,142012565,34549,111444217
TX,2022-05-27,投信,848,2752172,354,1145006,11229,36447088,21293,69112819
TX,2022-05-27,自營商,7841,25282060,8606,27804778,17666,56805639,8618,27775302
MTX,2022-05-30,外資,87504,71699313,86128,70577459,11712,9696575,942,771585
MTX,2022-05-30,投信,6,4961,0,0,336,278191,0,0
MTX,2022-05-30,自營商,12203,9987699,11731,9616516,15137,12394499,14549,11959790
TX,2022-05-30,外資,55078,180812644,57298,188162503,44151,146155106,37159,122284432
TX,2022-05-30,投信,1705,5640271,89,294729,11471,37989658,19919,65967744
TX,2022-05-30,自營商,9142,30010274,8289,27254936,17670,57934509,7894,25942373
MTX,2022-05-31,外資,83665,69210535,77957,64472270,10497,8754648,915,759292
MTX,2022-05-31,投信,0,0,2,1668,334,278573,0,0
MTX,2022-05-31,自營商,13687,11313002,15306,12664662,14712,12120854,15751,13044652
TX,2022-05-31,外資,55123,182652299,55848,185040862,49636,165531530,41645,138123149
TX,2022-05-31,投信,3011,10036341,0,0,13756,45892767,19193,64031687
TX,2022-05-31,自營商,9291,30757214,11052,36633350,17036,56215799,9019,29881214
MTX,2022-06-01,外資,103933,86439394,109846,91323061,6905,5733419,3140,2596716
MTX,2022-06-01,投信,4,3349,0,0,338,280675,0,0
MTX,2022-06-01,自營商,23148,19240109,19084,15844471,16909,13882040,13641,11220178
TX,2022-06-01,外資,67122,223485424,67689,225181639,52296,173636406,44862,148058117
TX,2022-06-01,投信,517,1723489,299,993105,13846,45990874,19065,63326304
TX,2022-06-01,自營商,14063,46717569,12593,41908520,17316,56800902,7888,25988942
MTX,2022-06-02,外資,111504,92205772,111447,92158460,6678,5519918,2856,2348407
MTX,2022-06-02,投信,0,0,0,0,338,279408,0,0
MTX,2022-06-02,自營商,10154,8384886,10062,8289911,17140,14005647,13984,11454612
TX,2022-06-02,外資,68086,225342615,65263,215919131,54068,178706311,43811,143812890
TX,2022-06-02,投信,76,251325,359,1186964,13845,45779877,19347,63972790
TX,2022-06-02,自營商,7389,24384403,7496,24777793,17204,56116004,7832,25682799
MTX,2022-06-06,外資,110002,91102317,110647,91628989,6881,5710775,3704,3060926
MTX,2022-06-06,投信,0,0,0,0,338,280540,0,0
MTX,2022-06-06,自營商,13714,11319525,12789,10559374,17516,14354650,13491,11088125
TX,2022-06-06,外資,65949,218598996,67678,224307836,51283,170178260,42755,140848877
TX,2022-06-06,投信,282,936353,140,464981,13839,45945480,19199,63740680
TX,2022-06-06,自營商,9286,30721206,8510,28184296,17614,57656775,7452,24522674
MTX,2022-06-07,外資,102430,84629971,110244,91070389,3310,2724078,3743,3063146
MTX,2022-06-07,投信,0,0,5,4114,334,274899,1,823
MTX,2022-06-07,自營商,14057,11572389,15938,13089509,16384,13300671,14416,11728644
TX,2022-06-07,外資,65177,215345478,66037,218058782,48010,157977199,41393,135063904
TX,2022-06-07,投信,0,0,411,1353332,13661,44974744,19432,63974030
TX,2022-06-07,自營商,9943,32718184,10056,33171376,17914,58098135,7821,25529341
MTX,2022-06-08,外資,91171,75527897,82330,68204209,9728,8093971,989,809327
MTX,2022-06-08,投信,1,832,0,0,335,278737,1,832
MTX,2022-06-08,自營商,15832,13067858,16944,14046445,16874,13809716,15722,12959600
TX,2022-06-08,外資,55546,184178492,52546,174311121,50195,166975841,40608,133943594
TX,2022-06-08,投信,285,947382,67,223005,13846,46081343,19399,64563752
TX,2022-06-08,自營商,10784,35747980,11885,39442157,17932,58729318,8958,29585259
MTX,2022-06-09,外資,87727,72743432,94222,78125713,5323,4402957,3091,2532762
MTX,2022-06-09,投信,1,829,3,2419,335,277665,3,2419
MTX,2022-06-09,自營商,9375,7756297,7842,6452739,16450,13419320,13601,11142011
TX,2022-06-09,外資,48849,162105651,50535,167684968,48164,159587275,40260,132271488
TX,2022-06-09,投信,82,271898,150,494090,13793,45728416,19414,64362040
TX,2022-06-09,自營商,7378,24422032,5839,19311001,18469,60272738,7997,26257574
MTX,2022-06-10,外資,107376,88417572,111119,91527878,4758,3906888,6253,5124746
MTX,2022-06-10,投信,4,3292,2,1604,339,279234,5,4009
MTX,2022-06-10,自營商,13293,10887010,14528,11864665,16589,13450080,15435,12544656
TX,2022-06-10,外資,68008,223822906,68998,227068422,49924,164160611,43014,140287202
TX,2022-06-10,投信,62,204298,433,1426286,13753,45312506,19745,65052753
TX,2022-06-10,自營商,10462,34347081,10415,34142465,17897,58016601,7263,23626695
MTX,2022-06-13,外資,125968,101851934,132212,106922942,2133,1699791,9668,7705611
MTX,2022-06-13,投信,15,11713,15,12028,339,271727,5,3906
MTX,2022-06-13,自營商,16496,13238657,18342,14653771,15048,11895370,14672,11608681
TX,2022-06-13,外資,113559,364545260,115628,371766405,53813,171259546,49023,155219439
TX,2022-06-13,投信,19285,61241935,21713,68462560,12795,40473349,21215,66920325
TX,2022-06-13,自營商,17611,56360488,18146,58028283,17699,55827304,7867,24841429
MTX,2022-06-14,外資,155221,123138682,157461,124921740,3464,2756447,13183,10493297
MTX,2022-06-14,投信,308,240094,316,253453,331,258345,5,3900
MTX,2022-06-14,自營商,20162,15935799,20838,16440317,15066,11885354,15006,11833463
TX,2022-06-14,外資,128575,407382550,131278,416164238,56809,179501946,54736,172257296
TX,2022-06-14,投信,12928,40816259,13159,41355116,12948,40437752,21599,67384560
TX,2022-06-14,自營商,22374,70685267,21570,68357393,17963,56346910,7417,23337660
MTX,2022-06-15,外資,111153,88262867,116576,92500664,1038,808016,8262,6421516
MTX,2022-06-15,投信,82,63681,9,7193,405,314807,6,4664
MTX,2022-06-15,自營商,22067,17459316,21142,16704016,8783,6818859,9106,7061984
TX,2022-06-15,外資,82586,261261424,83972,265622595,30638,95257014,36936,114750140
TX,2022-06-15,投信,638,1986512,648,2059482,13082,40674554,21769,67684175
TX,2022-06-15,自營商,18488,58491299,18973,60259515,16562,51409829,5108,15804853
MTX,2022-06-16,外資,143083,111621058,144520,112744740,2879,2218413,11648,8977106
MTX,2022-06-16,投信,9,6937,3,2311,414,319008,9,6935
MTX,2022-06-16,自營商,13827,10771353,15212,11837858,9356,7208146,11344,8723590
TX,2022-06-16,外資,92182,287595154,92389,288183980,32392,99835531,38870,119693813
TX,2022-06-16,投信,2736,8433327,481,1483576,15670,48298074,22102,68122784
TX,2022-06-16,自營商,9208,28678235,10604,33043496,16434,50555692,6306,19355206
MTX,2022-06-17,外資,163483,124356510,170045,129350737,1664,1264806,16995,12919822
MTX,2022-06-17,投信,24,18255,4,3051,434,329883,9,6841
MTX,2022-06-17,自營商,16891,12848385,18162,13804952,9043,6878392,12378,9386947
TX,2022-06-17,外資,99890,303989258,106376,323754149,33773,102677580,46737,141988135
TX,2022-06-17,投信,1866,5676390,864,2628033,17507,53228283,22937,69737655
TX,2022-06-17,自營商,12955,39408363,11697,35576817,16933,51382512,5528,16719454
MTX,2022-06-20,外資,155265,117439802,159002,120276250,1547,1162634,20615,15496063
MTX,2022-06-20,投信,0,0,1,752,434,326173,10,7516
MTX,2022-06-20,自營商,16770,12661271,16306,12297700,9224,6939579,11975,8976297
TX,2022-06-20,外資,93149,281756232,94868,286954745,36077,108447739,50760,152485114
TX,2022-06-20,投信,1609,4836278,635,1908151,19103,57427439,23559,70823066
TX,2022-06-20,自營商,12132,36638585,11922,35979276,17601,52810006,6016,17992740
MTX,2022-06-21,外資,96701,73463540,88848,67501062,4103,3148224,15306,11748473
MTX,2022-06-21,投信,75,57579,4,3047,505,387487,10,7673
MTX,2022-06-21,自營商,13834,10518032,13576,10335518,10155,7788393,11944,9145224
TX,2022-06-21,外資,59306,180410583,63514,193342500,35068,107622887,53962,165501200
TX,2022-06-21,投信,3341,10253842,6,18413,21417,65733056,22538,69173630
TX,2022-06-21,自營商,9700,29537016,11327,34503698,16278,49845593,6496,19841419
MTX,2022-06-22,外資,112520,85458300,121332,92162441,1092,820179,20519,15398729
MTX,2022-06-22,投信,10,7507,3,2253,515,386636,13,9760
MTX,2022-06-22,自營商,24993,18983377,25220,19102976,9181,6874336,12232,9138044
TX,2022-06-22,外資,73234,222354743,70916,215368001,35271,105909862,51863,155611580
TX,2022-06-22,投信,896,2699494,1308,3927592,21942,65891826,23475,70495425
TX,2022-06-22,自營商,14242,43229946,14037,42533472,15077,45167588,4953,14784544
MTX,2022-06-23,外資,198401,148669706,199289,149291851,892,666282,21207,15836340
MTX,2022-06-23,投信,2,1490,2,1494,517,386173,15,11204
MTX,2022-06-23,自營商,20512,15336300,21699,16220498,9042,6739339,13272,9869484
TX,2022-06-23,外資,112363,336729004,113839,341203015,34235,102275186,52303,156135473
TX,2022-06-23,投信,557,1663789,489,1460568,22484,67177695,23949,71554822
TX,2022-06-23,自營商,14139,42294805,15290,45749307,13955,41584546,4984,14796483
MTX,2022-06-24,外資,163972,123024308,158597,118982397,1879,1414169,4887,3674506
MTX,2022-06-24,投信,18,13522,0,0,533,401162,13,9784
MTX,2022-06-24,自營商,14513,10883649,16498,12382230,4687,3506400,16054,12041371
TX,2022-06-24,外資,92629,278117119,90054,270344187,32026,96402119,50502,151899536
TX,2022-06-24,投信,850,2557756,30,90300,22976,69171546,23621,71113383
TX,2022-06-24,自營商,9896,29714531,14268,42902857,12261,36797586,6374,19098584
MTX,2022-06-27,外資,107763,82070068,102694,78211750,5317,4061374,3248,2477313
MTX,2022-06-27,投信,18,13752,0,0,544,415534,6,4583
MTX,2022-06-27,自營商,15492,11807170,13633,10397756,5341,4051537,14885,11334211
TX,2022-06-27,外資,63098,192377942,63326,193118092,32715,99941227,51421,156957136
TX,2022-06-27,投信,2319,7088560,0,0,24162,73824575,22488,68709835
TX,2022-06-27,自營商,10084,30774446,9749,29782485,12692,38643014,6461,19646383
MTX,2022-06-28,外資,109126,82979161,114834,87315958,2952,2242634,6519,4948379
MTX,2022-06-28,投信,3,2279,0,0,547,415556,6,4558
MTX,2022-06-28,自營商,12682,9633179,11307,8576019,6014,4547889,13883,10503696
